dewp_temp,feat08,feat09,holiday,hour,humidity,rainfall,rented_bike_count,snowfall,solar_radiation,temperature,visibility,wind_speed,weekend,Autumn,Spring,Summer,Winter,rainfall_binary,snowfall_binary
0.9,0.5660266859909205,0.5343460048966377,0,2,82,0.0,197,0.0,0.0,3.7,229,1.6,1,0,0,0,1,0,0
4.2,0.4177831042167365,0.4767291444236521,0,1,60,0.0,436,0.0,0.0,11.8,918,0.2,0,0,1,0,0,0,0
-15.1,0.6949976956420966,0.5691628975458374,0,23,32,0.0,170,0.0,0.0,-0.4,2000,0.6,1,0,0,0,1,0,0
-25.2,0.5809610552805772,0.6759709379498041,0,18,15,0.0,216,0.0,0.13,-2.0,2000,5.6,1,0,0,0,1,0,0
21.1,0.3839062894560482,0.4222855934794201,0,5,57,0.0,265,0.0,0.0,30.7,2000,0.9,0,0,0,1,0,0,0
2.3,0.425937932611296,0.6211853896435547,0,0,61,0.0,436,0.0,0.0,9.5,2000,1.7,0,0,1,0,0,0,0
-7.6,0.5589621922726226,0.2313975954329193,0,17,46,0.0,416,0.0,0.14,2.8,858,2.1,0,0,0,0,1,0,0
-7.0,0.5418376029286163,0.5882036332341661,0,16,54,0.0,484,0.0,0.24,1.2,793,4.2,0,0,0,0,1,0,0
12.4,0.4277867598968201,0.3567460139048908,0,12,62,0.0,1095,0.0,2.38,20.0,428,1.8,0,0,1,0,0,0,0
-16.9,0.5060977712098341,0.582038415210138,0,20,34,0.0,384,0.0,0.0,-3.3,2000,1.5,0,0,0,0,1,0,0
-5.6,0.6054820050716583,0.5790961878935988,0,17,70,0.0,237,2.2,0.02,-0.9,299,1.1,0,0,0,0,1,0,1
-22.3,0.6011189624466722,0.2791921816208769,0,1,37,0.0,129,0.0,0.0,-10.4,2000,0.3,0,0,0,0,1,0,0
-3.6,0.3712532840160051,0.4962141365457397,0,8,67,0.0,1041,0.0,0.19,1.8,1917,0.7,0,0,1,0,0,0,0
0.1,0.5518037226795229,0.4071215631993857,0,15,53,0.0,555,0.0,2.23,9.2,1896,3.3,0,0,1,0,0,0,0
4.4,0.6085777111610414,0.4946649077647678,0,1,83,0.0,278,0.0,0.0,7.2,2000,2.1,0,0,1,0,0,0,0
-3.9,0.563388792274011,0.4464770214666513,0,14,37,0.0,1054,0.0,1.24,10.1,1723,2.4,1,1,0,0,0,0,0
17.9,0.6652070811623008,0.5905194967397446,0,14,34,0.0,682,0.0,3.17,36.3,1493,1.3,1,0,0,1,0,0,0
-20.9,0.3883738651833405,0.389257372701759,0,16,25,0.0,195,0.0,0.74,-3.7,1839,2.6,1,0,0,0,1,0,0
12.7,0.5012396777078423,0.400608469621228,0,11,67,0.0,696,0.0,0.52,19.0,1062,1.9,0,0,1,0,0,0,0
-21.4,0.5882938591920449,0.624550464389371,0,7,44,0.0,227,0.0,0.0,-11.6,2000,1.6,0,0,0,0,1,0,0
22.4,0.2770761159251956,0.4806370437734035,0,13,69,0.0,991,0.0,1.02,28.7,1546,2.6,0,0,0,1,0,0,0
-24.4,0.540003895315403,0.4811580241997155,0,7,45,0.0,189,0.0,0.0,-15.1,2000,0.9,0,0,0,0,1,0,0
-18.5,0.667152740544982,0.413360985747476,0,22,39,0.0,186,0.0,0.0,-6.9,2000,1.6,0,0,0,0,1,0,0
-11.6,0.620493843208043,0.5330873133870995,0,13,26,0.0,678,0.0,1.84,6.5,1974,2.4,0,1,0,0,0,0,0
-21.2,0.6042468439944503,0.4511474117676181,0,16,29,0.0,248,0.0,0.58,-6.0,1983,2.8,0,0,0,0,1,0,0
-12.4,0.6262618172109071,0.2768155738937085,0,12,49,0.0,209,1.9,0.53,-3.2,1723,1.3,0,0,0,0,1,0,1
-23.3,0.4678504955354953,0.3316155042166331,0,17,20,0.0,350,0.0,0.23,-3.6,2000,3.7,0,0,0,0,1,0,0
-23.6,0.435333841324017,0.5629501528932261,0,16,31,0.0,152,0.5,0.66,-9.6,1973,2.6,0,0,0,0,1,0,1
21.0,0.6383842356798551,0.5734425176045785,0,8,59,0.0,1820,0.0,1.03,29.9,1727,0.8,0,0,0,1,0,0,0
8.2,0.4929694602477475,0.4543621662857378,0,22,69,0.0,1501,0.0,0.0,13.9,2000,0.5,0,1,0,0,0,0,0
-6.1,0.478825459168554,0.4609501965264357,0,16,36,0.0,447,0.0,1.09,8.0,1013,3.5,0,0,0,0,1,0,0
-12.6,0.5518243277242805,0.3557160861736964,0,23,31,0.0,555,0.0,0.0,2.9,1869,1.7,0,1,0,0,0,0,0
23.1,0.5946593500897187,0.4070788703624488,0,21,78,0.0,1936,0.0,0.0,27.3,1606,1.2,0,0,0,1,0,0,0
19.6,0.5833555645615051,0.496294445034149,0,21,61,0.0,1821,0.0,0.0,27.9,2000,0.7,1,0,0,1,0,0,0
5.5,0.6056715571902797,0.2725920491381399,0,4,69,0.0,145,0.0,0.0,11.0,1510,0.6,0,1,0,0,0,0,0
-9.8,0.663001509540767,0.492751572717543,0,20,44,0.0,303,0.0,0.0,1.1,1171,1.2,0,0,0,0,1,0,0
-12.8,0.5708393464933035,0.5389307732677378,0,14,16,0.0,790,0.0,1.69,12.3,1797,2.5,0,1,0,0,0,0,0
23.6,0.53860637762134,0.4375669105044955,0,13,54,0.0,666,0.0,2.93,34.3,1540,2.2,0,0,0,1,0,0,0
-12.6,0.7157275940716963,0.475195552876398,0,1,50,0.0,230,0.0,0.0,-3.7,1902,2.5,0,0,0,0,1,0,0
-18.0,0.5737700222836707,0.4397551020170849,1,14,18,0.0,196,0.0,2.25,4.2,1976,3.3,0,0,0,0,1,0,0
-12.9,0.5390961033698566,0.3317282017906071,0,6,54,0.0,123,0.0,0.0,-5.1,1346,1.3,0,0,0,0,1,0,0
0.9,0.3881317905472004,0.6123991042410988,0,23,75,0.0,687,0.0,0.0,5.0,835,1.1,0,1,0,0,0,0,0
21.3,0.7388535739402464,0.5706450546649918,0,21,72,0.0,2057,0.0,0.0,26.8,1985,0.4,0,0,0,1,0,0,0
1.7,0.5496729602650232,0.4922667762777751,0,16,64,0.0,473,0.0,0.32,8.2,281,1.0,1,0,0,0,1,0,0
-21.1,0.7441710239825002,0.4064901553603045,0,5,45,0.0,37,0.0,0.0,-11.6,2000,2.4,0,0,0,0,1,0,0
-7.2,0.6356704804346507,0.348571883307937,0,5,76,0.0,87,0.4,0.0,-3.6,1934,0.0,0,0,0,0,1,0,1
-6.9,0.5306603359964983,0.3388999134779377,0,18,62,0.0,552,0.0,0.0,-0.6,1129,1.6,0,0,0,0,1,0,0
-1.2,0.6512073686799728,0.4755383827716813,0,21,61,0.0,979,0.0,0.0,5.7,2000,2.3,0,1,0,0,0,0,0
22.3,0.3995088779928635,0.5083594588378576,0,1,83,0.0,868,0.0,0.0,25.5,1576,2.3,1,0,0,1,0,0,0
-18.3,0.483670682766956,0.5165727276778206,0,16,17,0.0,396,0.0,0.55,4.7,2000,2.1,1,0,0,0,1,0,0
2.1,0.583348602219105,0.3258903773321443,0,8,78,0.0,481,0.0,0.09,5.7,714,1.1,1,1,0,0,0,0,0
17.1,0.3927314622732175,0.6618774365006833,0,18,55,0.0,3384,0.0,1.26,27.0,1246,3.1,0,0,0,1,0,0,0
-22.5,0.3785479011048525,0.3408181058528937,0,20,34,0.0,193,0.0,0.0,-9.6,2000,2.6,0,0,0,0,1,0,0
9.6,0.563575016053266,0.4949473757378325,0,15,33,0.0,1207,0.0,2.5,27.4,1955,2.7,0,1,0,0,0,0,0
8.1,0.615229604800804,0.5347102114374309,0,14,39,0.0,2128,0.0,3.39,22.8,1983,2.6,1,0,1,0,0,0,0
2.6,0.3809556457644942,0.5781392285586578,1,13,30,0.0,885,0.0,2.93,20.9,2000,3.5,0,1,0,0,0,0,0
13.4,0.7634058723093619,0.6305782648088464,0,19,56,0.0,2236,0.0,0.31,22.7,598,1.8,0,0,1,0,0,0,0
19.1,0.5039446371253951,0.3200311759503408,0,5,57,0.1,185,0.0,0.0,28.5,2000,0.9,0,0,0,1,0,0,0
-2.9,0.4516233376360491,0.6310229163933708,0,14,32,0.0,991,0.0,1.78,13.4,2000,4.9,0,1,0,0,0,0,0
0.5,0.7787008128408153,0.5533803578544717,0,18,45,0.0,2514,0.0,0.16,12.2,2000,3.1,0,1,0,0,0,0,0
0.0,0.5113147987406083,0.7229790180147879,0,21,92,0.7,165,1.0,0.0,1.1,235,0.5,0,0,0,0,1,1,1
10.0,0.4895961521929297,0.4439922784010634,0,13,60,0.0,1156,0.0,0.86,17.9,1248,2.2,1,0,1,0,0,0,0
-2.0,0.3239558955351222,0.5303190233895791,0,15,55,0.0,406,0.0,0.68,6.3,355,3.0,1,0,0,0,1,0,0
-0.4,0.4309379366934912,0.2306047166980509,0,23,62,0.0,554,0.0,0.0,6.3,1993,0.0,1,1,0,0,0,0,0
-15.3,0.6541618117501012,0.4804968273169024,0,17,35,0.0,382,0.0,0.25,-1.9,2000,1.8,0,0,0,0,1,0,0
-0.1,0.4350875436062739,0.5856533576911115,0,1,59,0.0,541,0.0,0.0,7.3,2000,0.1,0,1,0,0,0,0,0
21.8,0.6225374305003079,0.5070166931473273,0,10,71,0.0,818,0.0,2.14,27.6,1870,1.6,0,0,0,1,0,0,0
1.8,0.5301422472255897,0.4610549128684579,0,21,77,0.0,279,0.0,0.0,5.6,212,0.9,1,0,0,0,1,0,0
-18.6,0.6291448828445573,0.2312073008993376,0,22,41,0.0,155,0.0,0.0,-7.6,2000,1.6,1,0,0,0,1,0,0
6.7,0.4963431160465932,0.6154356581728753,0,19,38,0.0,2207,0.0,0.27,21.7,1857,2.1,1,0,1,0,0,0,0
21.1,0.4977886092049028,0.2017870099246856,1,12,41,0.0,563,0.0,2.73,36.5,1807,1.1,0,0,0,1,0,0,0
-1.6,0.2819423666384112,0.2733780762824223,0,7,85,0.0,600,0.0,0.01,0.6,1321,1.5,0,0,1,0,0,0,0
19.1,0.714206928867821,0.6544422184102794,0,11,64,0.0,938,0.0,1.3,26.5,1806,1.8,0,0,0,1,0,0,0
12.8,0.3610032187277846,0.4725763370705401,0,14,43,0.0,1148,0.0,2.36,26.5,1671,3.9,0,0,0,1,0,0,0
-20.2,0.3147558656995831,0.4015383342717806,0,12,26,0.0,189,0.0,1.07,-3.5,1756,2.5,1,0,0,0,1,0,0
-13.4,0.1684061711447706,0.4585270377251022,0,6,66,0.0,97,2.0,0.0,-8.2,1718,0.9,0,0,0,0,1,0,1
-10.3,0.5907164898982258,0.3582074710645518,0,21,69,0.0,119,0.0,0.0,-5.6,1984,2.2,1,0,0,0,1,0,0
-17.1,0.6101539134986145,0.3598842797270371,0,17,20,0.0,383,0.0,0.24,3.8,2000,1.3,1,0,0,0,1,0,0
3.1,0.7653841805853792,0.5424550394466929,0,22,52,0.0,922,0.0,0.0,12.8,1616,1.5,1,0,1,0,0,0,0
-6.0,0.4065328706653489,0.4017308200794273,0,14,47,0.0,255,1.6,0.96,4.3,953,2.3,0,0,0,0,1,0,1
-6.7,0.5114302199399211,0.2877913210170422,0,2,78,0.0,111,0.0,0.0,-3.5,444,1.0,1,0,0,0,1,0,0
2.9,0.5600291615896718,0.6225579365042193,0,8,53,0.0,2068,0.0,1.09,12.3,2000,1.6,0,0,1,0,0,0,0
18.3,0.7629625247575352,0.3667958629341246,0,17,44,0.0,1704,0.0,0.6,32.1,1731,2.6,0,0,0,1,0,0,0
12.2,0.4533744229980076,0.5981774083830359,1,12,51,0.0,1798,0.0,1.8,22.9,1591,1.1,0,0,1,0,0,0,0
20.6,0.6526676338327133,0.3544592487255007,1,13,39,0.0,591,0.0,2.46,36.9,2000,1.5,0,0,0,1,0,0,0
10.4,0.5079602620275316,0.2090008104531098,0,11,35,0.0,1094,0.0,2.98,27.3,1537,2.3,1,0,0,1,0,0,0
18.0,0.705875730250712,0.4182873234653835,0,9,69,0.0,1049,0.0,0.76,24.1,1662,0.9,0,0,0,1,0,0,0
13.8,0.5966617343405063,0.5774300524477393,0,23,59,0.0,1732,0.0,0.0,22.3,1892,1.1,0,0,0,1,0,0,0
1.7,0.4608327300725319,0.4817642710338134,0,20,77,0.0,570,0.4,0.0,5.5,490,0.7,1,1,0,0,0,0,1
-14.5,0.7180635493277215,0.2744791798579057,0,13,29,0.0,294,0.0,1.2,1.6,1662,2.2,0,0,0,0,1,0,0
-0.6,0.6538023265092404,0.4530835371588027,0,7,67,0.0,1049,0.0,0.18,5.0,1774,1.0,0,0,1,0,0,0,0
-8.4,0.4096485693996057,0.4899832858427898,0,10,63,0.0,102,3.2,0.22,-2.3,1286,1.7,0,0,0,0,1,0,1
-2.2,0.5604019942506293,0.3989606505639264,0,3,49,0.0,164,0.0,0.0,7.8,1975,1.0,0,0,1,0,0,0,0
2.0,0.5645998066224681,0.6266055822950922,1,0,78,0.0,266,0.0,0.0,5.6,196,0.6,1,0,0,0,1,0,0
19.6,0.61347103521363,0.3900583415048928,0,8,69,0.0,1955,0.0,1.06,25.8,969,0.8,0,0,0,1,0,0,0
23.9,0.6682394974167474,0.6245491615699461,0,21,69,0.0,1826,0.0,0.0,30.3,1834,2.2,0,0,0,1,0,0,0
7.1,0.4621609104567387,0.6580280971488571,0,7,78,0.0,376,0.0,0.26,10.8,335,0.5,1,0,1,0,0,0,0
-25.4,0.6175895070055373,0.4248358166419494,0,15,29,0.0,149,0.7,1.06,-10.8,2000,3.8,0,0,0,0,1,0,1
1.5,0.3756226020601646,0.3773607090745965,0,14,43,0.0,1041,0.0,1.13,14.0,2000,2.8,0,1,0,0,0,0,0
3.3,0.4295217402519833,0.4364630594674766,0,1,70,0.0,739,0.0,0.0,8.5,1856,0.2,1,1,0,0,0,0,0
24.5,0.501246063302976,0.480447040809617,0,3,68,0.0,327,0.0,0.0,31.2,968,1.4,0,0,0,1,0,0,0
17.0,0.3758512541960891,0.5181211865700688,0,13,89,0.0,301,0.0,0.58,18.9,586,2.6,0,1,0,0,0,0,0
13.8,0.5377426426774645,0.3100146642262334,0,3,98,0.2,141,0.0,0.0,14.2,135,1.5,1,0,1,0,0,0,0
9.1,0.5388882587570009,0.4840729270518606,0,10,56,0.0,932,0.0,1.79,18.1,1720,2.6,1,1,0,0,0,0,0
-15.3,0.3606889439139338,0.5290916178891175,0,6,41,0.0,117,0.0,0.0,-4.0,1242,0.8,0,0,0,0,1,0,0
18.6,0.6054751167888909,0.6480040691125128,0,21,67,0.0,2063,0.0,0.0,25.2,2000,1.5,0,0,0,1,0,0,0
-16.0,0.2506694030504309,0.4163792127994284,0,16,25,0.0,284,0.0,1.3,2.0,1755,2.3,0,0,0,0,1,0,0
0.8,0.2809291782658566,0.3326001342295541,0,5,73,0.0,132,0.0,0.0,5.3,1474,0.8,0,0,1,0,0,0,0
20.9,0.6991175150750224,0.4558937954339846,0,12,58,0.0,803,0.0,2.15,30.1,1491,1.6,1,0,0,1,0,0,0
8.8,0.6121169592357149,0.3606361986248249,0,0,78,0.0,638,0.0,0.0,12.6,1427,1.3,0,1,0,0,0,0,0
-0.2,0.542562147376455,0.5328380820670109,0,0,57,0.0,683,0.0,0.0,7.8,792,0.3,0,1,0,0,0,0,0
-20.1,0.5530099215201848,0.3961239213717041,0,3,40,0.0,100,0.0,0.0,-9.0,2000,3.1,1,0,0,0,1,0,0
-19.4,0.4511670400810922,0.3966225557919949,0,22,45,0.0,78,0.0,0.0,-9.7,2000,1.3,1,0,0,0,1,0,0
-14.4,0.3303608679433607,0.3493428555509882,0,4,56,0.0,37,1.6,0.0,-7.1,1841,1.8,0,0,0,0,1,0,1
-5.4,0.7638370510486376,0.453149711979677,0,20,44,0.0,461,0.0,0.0,5.9,733,1.3,0,0,0,0,1,0,0
20.3,0.5264133658803531,0.7832890789674267,0,22,82,0.0,1798,0.0,0.0,23.6,1673,1.8,0,1,0,0,0,0,0
-1.1,0.3437062023525018,0.617164238205229,0,7,54,0.0,1054,0.0,0.13,7.6,1690,1.7,0,0,1,0,0,0,0
-0.9,0.7663488234881028,0.5427811804781925,0,7,73,0.0,991,0.0,0.0,3.4,1012,1.1,0,1,0,0,0,0,0
-13.3,0.3065022410100602,0.3608462979721015,0,21,47,0.0,415,0.0,0.0,-3.7,2000,0.0,0,0,0,0,1,0,0
20.2,0.4032538558525754,0.3890900317689957,0,3,86,0.0,368,0.0,0.0,22.7,1455,0.7,1,0,0,1,0,0,0
-7.0,0.1335609857883569,0.6198195069435706,0,2,69,0.0,85,0.0,0.0,-2.1,1995,1.0,0,0,0,0,1,0,0
5.2,0.5206018792914133,0.5470455738819773,0,18,54,0.0,2357,0.0,0.01,14.5,1343,1.3,0,1,0,0,0,0,0
-17.6,0.4801568338188354,0.5847419215662863,0,1,41,0.0,198,0.0,0.0,-6.5,2000,2.8,0,0,0,0,1,0,0
20.6,0.4502662222808443,0.4590143686671629,0,14,50,0.0,822,0.0,3.13,32.4,1735,2.0,1,0,0,1,0,0,0
16.5,0.5642694960016342,0.5501423045277414,0,19,45,0.0,2286,0.0,0.36,29.8,2000,2.5,0,0,0,1,0,0,0
20.4,0.6803672566638759,0.3346335184971938,0,7,98,2.0,103,0.0,0.02,20.8,299,0.5,0,0,0,1,0,1,0
5.8,0.4777917994580619,0.5835222293212933,0,10,58,0.0,842,0.0,1.53,14.0,841,1.6,0,1,0,0,0,0,0
8.6,0.5229132929697898,0.4276465522024395,0,14,42,0.0,1096,0.0,2.29,22.2,2000,1.7,0,0,1,0,0,0,0
-26.7,0.4474029268297709,0.3328501046397227,0,22,35,0.0,113,0.5,0.0,-14.6,2000,2.5,0,0,0,0,1,0,1
-6.6,0.358590047691458,0.3816442560453738,0,7,90,0.0,178,2.2,0.0,-5.3,311,1.1,0,0,0,0,1,0,1
14.1,0.6779613155548313,0.5127456013876508,0,23,66,0.0,766,0.0,0.0,20.7,2000,1.6,1,0,0,1,0,0,0
-0.1,0.5179430162511337,0.5624562888622626,0,1,65,0.0,231,0.0,0.0,5.9,596,1.0,0,0,1,0,0,0,0
-19.2,0.5643710037264564,0.4890714522610747,0,18,36,0.0,175,0.0,0.15,-6.6,2000,4.4,1,0,0,0,1,0,0
11.1,0.5210116801158546,0.427789754873063,0,3,61,0.0,232,0.0,0.0,18.8,2000,1.3,0,0,0,1,0,0,0
13.8,0.6181368472327423,0.5201389505528373,0,18,79,0.0,2261,0.0,0.57,17.5,2000,1.5,0,0,1,0,0,0,0
19.6,0.597986830166154,0.3495109727562489,0,5,88,0.0,247,0.0,0.0,21.7,289,0.6,1,0,0,1,0,0,0
-18.6,0.4977750556437745,0.4851539455073556,1,10,26,0.0,127,0.0,1.29,-1.6,1980,1.9,0,0,0,0,1,0,0
-2.8,0.48909882213241,0.3636696717553097,0,17,59,0.0,534,0.0,0.14,4.5,384,1.6,0,0,0,0,1,0,0
20.6,0.6802711371801512,0.5771002145562529,0,11,46,0.0,620,0.0,2.15,33.9,1387,1.6,0,0,0,1,0,0,0
7.7,0.7768986268156988,0.2607680556625758,1,22,52,0.0,1418,0.0,0.0,17.7,2000,1.0,0,1,0,0,0,0,0
3.8,0.4117342802476754,0.3181255098590422,0,7,81,0.0,304,0.0,0.01,6.9,665,0.8,1,1,0,0,0,0,0
-3.3,0.6566893152898051,0.4207762594207121,0,12,39,0.0,907,0.0,2.2,10.0,2000,2.0,0,1,0,0,0,0,0
-1.2,0.6510787741640837,0.5642192109422614,0,19,52,0.0,1442,0.0,0.0,8.0,2000,2.1,0,1,0,0,0,0,0
20.8,0.7355522733827213,0.5418422954243666,0,23,58,0.0,1157,0.0,0.0,30.0,2000,1.6,0,0,0,1,0,0,0
10.4,0.4537678644546691,0.5414152065905566,0,23,52,0.0,1142,0.0,0.0,20.7,2000,1.4,1,1,0,0,0,0,0
11.5,0.5312939181850974,0.5644654893905359,0,1,59,0.0,555,0.0,0.0,19.8,2000,1.3,0,0,0,1,0,0,0
11.4,0.4600448270248433,0.346487884715089,0,1,47,0.0,842,0.0,0.0,23.4,2000,2.1,0,0,0,1,0,0,0
0.3,0.4228500076748862,0.3506404637859893,0,20,94,0.0,190,1.0,0.0,1.2,228,0.6,0,0,0,0,1,0,1
-9.9,0.6857602751644511,0.4411780378143164,0,16,56,0.0,262,0.0,0.35,-2.4,1541,3.3,0,0,0,0,1,0,0
20.4,0.3901337637390488,0.3816583062224731,0,11,41,0.0,521,0.0,2.77,35.8,1795,1.6,0,0,0,1,0,0,0
-4.0,0.5950469562692856,0.2667505446746756,0,19,52,0.0,385,0.0,0.0,5.0,1666,2.3,1,0,0,0,1,0,0
-3.0,0.6600098966729258,0.5621383550078142,0,15,35,0.0,994,0.0,1.72,12.0,1908,3.0,0,1,0,0,0,0,0
4.8,0.5798604514996749,0.5237153536925048,0,18,57,0.0,1226,0.0,0.01,13.2,618,2.2,1,1,0,0,0,0,0
16.1,0.5054438361146688,0.2949593436790874,0,21,56,0.0,1944,0.0,0.0,25.6,884,0.7,0,0,1,0,0,0,0
13.2,0.590285363245294,0.6193261641264368,0,18,42,0.0,1934,0.0,0.19,27.3,2000,1.2,1,0,0,1,0,0,0
1.8,0.3779665200695238,0.4275836375567772,0,3,71,0.0,218,0.0,0.0,6.7,2000,1.0,0,1,0,0,0,0,0
14.8,0.6071910243129252,0.3895320121223093,0,15,45,0.0,1266,0.0,3.04,27.9,1558,3.6,0,0,0,1,0,0,0
1.2,0.3336422765661082,0.3577391412246525,0,10,80,0.0,232,0.0,0.56,4.4,2000,1.8,0,0,1,0,0,0,0
22.3,0.6386405993521093,0.6121360789885631,0,19,58,0.0,2245,0.0,0.56,31.6,1556,2.3,0,0,0,1,0,0,0
-24.9,0.5375515294635218,0.6538906982133186,0,12,23,0.0,186,0.0,1.17,-7.3,1903,3.8,0,0,0,0,1,0,0
-2.6,0.5024323270765118,0.4182758523881068,0,13,62,0.0,333,0.0,0.51,4.0,256,1.0,1,0,0,0,1,0,0
-1.9,0.547418080603835,0.4893267547622881,0,12,37,0.0,888,0.0,1.93,12.3,1690,0.8,0,1,0,0,0,0,0
-6.5,0.5136787153640895,0.5335097375110426,0,8,86,0.0,146,2.0,0.0,-4.6,508,1.2,0,0,0,0,1,0,1
-19.8,0.27480516193002,0.5768591841849793,0,5,28,0.0,22,0.0,0.0,-4.0,2000,0.5,1,0,0,0,1,0,0
16.6,0.665756650058489,0.7675240454551855,0,6,82,0.0,676,0.0,0.0,19.8,2000,0.5,0,1,0,0,0,0,0
-12.9,0.4931012938938675,0.4516733939348458,0,23,57,0.0,149,2.0,0.0,-5.8,2000,1.7,0,0,0,0,1,0,1
-1.3,0.508392029036706,0.2530834391486025,0,5,56,0.0,97,0.0,0.0,6.8,570,0.9,0,0,1,0,0,0,0
-5.0,0.5840958242970941,0.5723850361966609,0,22,57,0.0,291,0.0,0.0,2.6,2000,3.1,0,0,0,0,1,0,0
-12.4,0.42802874753771,0.2591988333477604,0,15,24,0.0,467,0.0,1.95,6.7,1536,2.7,1,0,0,0,1,0,0
-1.9,0.4237858168220739,0.4445477969046472,0,1,75,0.0,305,0.0,0.0,2.0,658,1.0,1,0,1,0,0,0,0
20.4,0.6634483313727915,0.4014316444350727,0,7,75,0.0,1251,0.0,0.34,25.2,1056,0.6,0,0,0,1,0,0,0
1.6,0.3897797747548767,0.361516417341191,0,2,76,0.0,312,0.0,0.0,5.6,641,1.6,1,0,0,0,1,0,0
-9.3,0.4641049886815671,0.7693617210967009,0,23,43,0.0,584,0.0,0.0,1.9,1909,1.3,0,1,0,0,0,0,0
0.5,0.4833895326220713,0.4969074618299236,0,14,31,0.0,1160,0.0,1.98,18.0,1506,1.2,0,1,0,0,0,0,0
-3.7,0.333715348525417,0.5287527125964069,0,5,74,0.0,13,0.7,0.0,0.3,178,1.0,1,0,0,0,1,0,1
-17.7,0.3341903202358022,0.5532410387174923,0,23,26,0.0,242,0.0,0.0,-0.5,2000,3.3,0,0,0,0,1,0,0
11.9,0.6112112756177052,0.626968577681118,0,19,43,0.0,2615,0.0,0.41,25.5,1760,3.1,0,0,0,1,0,0,0
16.8,0.7462032699755283,0.5048041318955656,0,22,69,0.0,1995,0.0,0.0,22.8,1656,1.7,1,0,0,1,0,0,0
16.9,0.4181689702182188,0.4419252219136251,0,17,77,0.0,1904,0.0,0.31,21.2,2000,1.2,0,1,0,0,0,0,0
-7.3,0.645869873467589,0.5237556544933207,0,18,43,0.0,1111,0.0,0.21,4.1,2000,3.5,0,0,1,0,0,0,0
9.0,0.4744732099845094,0.5535275574366125,0,12,55,0.0,714,0.0,2.24,18.2,594,2.3,0,0,1,0,0,0,0
-18.4,0.547617140670248,0.5933769741999882,0,20,41,0.0,197,0.0,0.0,-7.4,2000,3.8,0,0,0,0,1,0,0
3.7,0.6845086315104246,0.4753993247129426,0,15,29,0.0,1253,0.0,2.66,22.7,1223,1.6,0,0,1,0,0,0,0
23.5,0.6350079884509907,0.4616611214014696,0,6,96,0.0,285,0.0,0.0,24.2,1206,1.6,0,0,0,1,0,0,0
17.4,0.280195401654024,0.3839110684184562,0,10,49,0.0,719,0.0,1.65,29.3,1875,2.0,0,0,0,1,0,0,0
-9.4,0.6374045124959353,0.2357518678181907,0,15,55,0.0,173,0.0,0.64,-1.6,1891,2.5,0,0,0,0,1,0,0
12.5,0.6641989790345343,0.564494891429809,0,19,48,0.0,2984,0.0,0.59,24.3,2000,1.5,0,0,0,1,0,0,0
21.8,0.438698202514081,0.508051092659051,0,23,63,0.0,1086,0.0,0.0,29.6,2000,0.1,0,0,0,1,0,0,0
-18.2,0.4354637808041048,0.3749304716683213,0,6,55,0.0,108,0.0,0.0,-11.0,1541,0.8,0,0,0,0,1,0,0
-0.9,0.7776490162290542,0.6054546130936819,0,20,46,0.0,1389,0.0,0.0,10.2,2000,0.2,0,1,0,0,0,0,0
-17.1,0.8374736542396464,0.523985200894606,0,17,20,0.0,383,0.0,0.24,3.8,2000,1.3,1,0,0,0,1,0,0
-12.9,0.4211207776159919,0.4531364114576224,0,10,52,0.0,221,0.0,0.34,-4.6,648,0.8,0,0,0,0,1,0,0
-12.5,0.5400249146102981,0.3905381194697148,0,1,51,0.0,162,0.0,0.0,-3.9,1535,0.2,1,0,0,0,1,0,0
-7.3,0.5470152026201318,0.5349434881204499,0,5,79,0.0,29,0.0,0.0,-4.2,442,1.2,1,0,0,0,1,0,0
-2.6,0.6777867741427084,0.3778239646941295,0,14,24,0.0,1083,0.0,2.4,18.3,1983,1.7,0,1,0,0,0,0,0
-14.4,0.6205588673266222,0.4404661349677071,0,21,42,0.0,268,0.0,0.0,-3.3,1596,1.1,0,0,0,0,1,0,0
-12.0,0.664463547490733,0.5481953782311377,0,6,33,0.0,287,0.0,0.0,2.6,1185,1.5,0,1,0,0,0,0,0
-8.4,0.4965733826960397,0.2821833857350313,0,22,63,0.0,227,0.0,0.0,-2.4,1523,1.3,0,0,0,0,1,0,0
-18.2,0.3344352530870605,0.5230735186875963,0,4,49,0.0,45,1.0,0.0,-9.5,2000,4.3,0,0,0,0,1,0,1
8.1,0.6535718022432682,0.4868484209034998,0,3,52,0.0,261,0.0,0.0,18.2,2000,1.5,0,1,0,0,0,0,0
-0.7,0.5059010665421286,0.5988895842560605,0,8,96,0.0,754,0.8,0.01,-0.2,173,0.8,0,0,0,0,1,0,1
-14.7,0.2789526158112153,0.2029210222735742,1,7,40,0.0,55,0.0,0.0,-3.0,2000,0.9,0,0,0,0,1,0,0
-21.2,0.656543361015232,0.4632581988110547,0,12,30,0.0,267,0.0,1.17,-6.5,1945,2.9,0,0,0,0,1,0,0
14.0,0.8106954730203119,0.6554114873972374,0,0,64,0.0,983,0.0,0.0,21.1,2000,1.5,0,1,0,0,0,0,0
0.8,0.3145867133263832,0.3473625699423231,0,6,76,0.0,436,0.0,0.0,4.7,2000,0.6,0,1,0,0,0,0,0
